country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
USA,United States of America,Corona,USA0000480,2.9,33.8590,-117.6106,Hydro,,,,1983.0,Metropolitan Water District of S CA,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,20.224,8.084881379967337
USA,United States of America,Corona Energy Partners  Ltd,USA0010635,47.0,33.8827,-117.5565,Gas,,,,1988.0,WCAC Operating Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,131.696,193.41503404619618
USA,United States of America,Coronado,USA0006177,821.8,34.5789,-109.2708,Coal,,,,1980.0,Salt River Project,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,4924.949026,4304.375951085214
USA,United States of America,Coronal Lost Hills,USA0059638,20.0,35.7267,-119.9058,Solar,,,,2015.0,Coronal Lost Hills  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,52.623,23.044446473856862
USA,United States of America,Coronus Adelanto West 1,USA0059536,1.5,34.5481,-117.4644,Solar,,,,2015.0,CF SBC Master Tenant One LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,3.126,1.7283334855392645
USA,United States of America,Coronus Adelanto West 2,USA0059537,1.5,34.5481,-117.4644,Solar,,,,2015.0,CF SBC Master Tenant One LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,3.201,1.7283334855392645
USA,United States of America,Corpus Christi,USA0050475,41.0,27.8111,-97.5958,Gas,,,,1989.0,Equistar Chemicals LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,57.446,168.72375310412858
USA,United States of America,Corpus Christi Energy Center,USA0055206,593.3,27.8139,-97.4283,Gas,,,,2002.0000000000002,Corpus Christi Cogeneration LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2416.700996,2441.5561638214504
USA,United States of America,Corpus Refinery,USA0050026,47.0,27.8322,-97.5281,Gas,,,,1988.0,Flint Hills Resources Corpus Christi LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,274.26800000000003,193.41503404619618
USA,United States of America,Cos Cob,USA0000542,115.0,41.0289,-73.5989,Oil,,,,1982.5652173913043,Connecticut Jet Power LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1.324,19.70329406871709
USA,United States of America,Cosgrove Intake and Power Station,USA0010825,3.2,42.4044,-71.6872,Hydro,,,,1969.0,Massachusetts Water Res Auth,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2.8970000000000002,8.921248419274303
USA,United States of America,Cosmo Specialty Fibers Plant,USA0050185,15.0,46.9541,-123.7611,Waste,Oil,,,1957.0,Cosmo Specialty Fibers,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,119.57600000000001,18.73287098392928
USA,United States of America,Coso Energy Developers,USA0010875,90.0,36.0019,-117.7886,Geothermal,,,,1989.0,Coso Operating Co LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,267.151,440.0512204045367
USA,United States of America,Coso Finance Partners,USA0010873,92.2,36.0372,-117.7981,Geothermal,,,,1987.6507592190892,Coso Operating Co LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,484.689,450.8080280144254
USA,United States of America,Coso Power Developers,USA0010874,90.0,36.0192,-117.7917,Geothermal,,,,1989.6666666666667,Coso Operating Co LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,473.75600000000003,440.0512204045367
USA,United States of America,Costa Sur,WRI1028011,42.0,18.0018,-66.7537,Gas,,,,,,CEPR,http://energia.pr.gov/datos/plantas/,WRI,,,,,,172.8389665944732
USA,United States of America,Costa Sur,WRI1026811,990.0,18.0003,-66.7534,Oil,,,,1962.0,PREPA,PREPA,http://www.prepa.com/costasur.asp,WRI,,,,,,169.61966198286888
USA,United States of America,Cosumnes,USA0055970,530.0,38.3385,-121.1240,Gas,Biomass,,,2006.0,Sacramento Municipal Util Dist,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,3859.085999,2181.063149882638
USA,United States of America,Cottage Street Solar Facility,USA0058568,3.2,42.1453,-72.5383,Solar,,,,2014.0,Western Massachusetts Electric Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,5.051,3.6871114358170978
USA,United States of America,Cotten Farm  LLC,USA0060965,5.0,35.5285,-79.1985,Solar,,,,2016.0,Heelstone Energy Holdings  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1.0030000000000001,5.7611116184642155
USA,United States of America,Cotton Center Solar,USA0057561,17.0,33.0347,-112.6617,Solar,,,,2011.0,Arizona Public Service Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,38.993,19.587779502778332
USA,United States of America,Cottonwood,USA0000394,1.6,36.4434,-118.0439,Hydro,,,,1908.5000000000002,Los Angeles Department of Water & Power,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,1.613,4.460624209637151
USA,United States of America,Cottonwood Energy Project,USA0055358,1433.6,30.2588,-93.7353,Gas,,,,2003.0,Cottonwood Energy Co LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,4742.950000000001,5899.570059758017
USA,United States of America,Cottonwood Solar  LLC (City of Corcoran),USA0059087,12.0,36.1344,-119.5544,Solar,,,,2015.0,Dominion Renewable Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,29.661,13.826667884314116
USA,United States of America,Cottonwood Solar  LLC (Goose Lake),USA0059086,12.0,35.5936,-119.5800,Solar,,,,2015.0,Dominion Renewable Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,35.207,13.826667884314116
USA,United States of America,Cottonwood Solar  LLC Cottonwood Carport,USA0059703,1.0,38.1298,-122.5682,Solar,,,,2016.0,Dominion Renewable Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.8280000000000001,1.152222323692843
USA,United States of America,Cougar,USA0003076,26.0,44.1307,-122.2439,Hydro,,,,1964.0,USACE Northwestern Division,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,35.4,72.48514340660371
USA,United States of America,Coughlin Power Station,USA0001396,922.8,30.8439,-92.2611,Gas,,,,1986.2420892934547,Cleco Power LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,2850.064,3797.5190088899963
USA,United States of America,County College of Morris,USA0058881,2.9,40.8567,-74.5814,Solar,,,,2013.0,Sunlight General Morris Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,4.259,3.3414447387092445
USA,United States of America,County Home Solar Center  LLC,USA0060199,2.0,35.2633,-81.5087,Solar,,,,2016.0,Heelstone Energy Holdings  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.879,2.304444647385686
USA,United States of America,Countyside Genco LLC,USA0055773,12.8,42.3211,-88.0319,Waste,,,,2012.0,Illinois Electricial Gen Partn,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,20.863,15.985383239619654
USA,United States of America,Courtenay Wind Farm,USA0058658,200.0,47.1797,-98.5947,Wind,,,,2017.0,Northern States Power Co - Minnesota,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,86.382,450.9665917066606
USA,United States of America,Covanta Alexandria/Arlington Energy,USA0050663,29.0,38.8014,-77.1288,Waste,,,,1987.0,Covanta Alexandria/Arlington,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,167.256661,36.21688390226328
USA,United States of America,Covanta Babylon Inc,USA0050649,17.0,40.7348,-73.3868,Waste,,,,1989.0,Covanta Babylon Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,116.38300000000001,21.230587115119853
USA,United States of America,Covanta Bristol Energy,USA0050648,16.3,41.6492,-72.9153,Waste,Gas,,,1988.0,Covanta Bristol Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,106.84899999999999,20.356386469203155
USA,United States of America,Covanta Delano Energy,USA0010840,57.0,35.7144,-119.2337,Waste,,,,1991.3263157894737,Covanta Delano Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.0,71.18490973893127
USA,United States of America,Covanta Delaware Valley,USA0010746,90.0,39.8265,-75.3882,Waste,Gas,,,1991.0,Covanta Delaware Valley LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,603.879003,112.3972259035757
USA,United States of America,Covanta Essex Company,USA0010643,69.8,40.7376,-74.1255,Waste,Oil,,,1990.0,Covanta Essex Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,477.50800000000004,87.17029297855093
USA,United States of America,Covanta Fairfax Energy,USA0050658,124.0,38.6950,-77.2411,Waste,Gas,,,1990.0,Covanta Fairfax Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,533.576001,154.85840013381542
USA,United States of America,Covanta Haverhill,USA0050661,46.0,42.7650,-71.1242,Waste,,,,1989.0,Ogden Projects Inc-Haverhill,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,332.37800200000004,57.44747101738314
USA,United States of America,Covanta Hempstead,USA0010642,78.6,40.7389,-73.5906,Waste,Oil,,,1989.0,Covanta Hempstead Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,572.8129960000001,98.16024395578943
USA,United States of America,Covanta Hennepin Energy,USA0010013,39.5,44.9833,-93.2804,Waste,,,,1989.0,Covanta Energy Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,196.594,49.32989359101378
USA,United States of America,Covanta Indianapolis Energy,USA0050647,6.5,39.7345,-86.1891,Waste,Gas,,,1988.0,Covanta Indianapolis Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,40.3035,8.117577426369357
USA,United States of America,Covanta Lake County Energy,USA0050629,15.5,28.7402,-81.8892,Waste,Gas,,,1990.0,Covanta Lake Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,81.277,19.357300016726928
USA,United States of America,Covanta Marion Inc,USA0050630,13.1,45.0485,-122.9628,Waste,Gas,,,1986.0,Covanta Marion Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,83.855,16.36004065929824
USA,United States of America,Covanta Mendota,USA0010837,28.0,36.7559,-120.3654,Waste,,,,1989.0,Covanta Mendota LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,0.0,34.96802583666799
USA,United States of America,Covanta Niagara I  LLC,USA0050472,50.0,43.0839,-79.0056,Waste,Gas,,,1980.0,Covanta Energy of Niagara LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,147.32299999999998,62.44290327976427
USA,United States of America,Covanta Plymouth Renewable Energy,USA0054625,32.1,40.0967,-75.3103,Waste,,,,1992.0,Covanta Plymouth Renewable Energy L P,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,83.53,40.08834390560867
USA,United States of America,Covanta Southeastern Connecticut Company,USA0010646,18.3,41.4750,-72.0688,Waste,Oil,,,1991.9999999999998,Covanta Southeastern Connecticut Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,136.462,22.854102600393727
USA,United States of America,Covanta Stanislaus Energy,USA0050632,24.0,37.3853,-121.1410,Waste,,,,1988.0,Covanta Stanislaus Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,152.53199999999998,29.97259357428685
USA,United States of America,Covanta Tulsa Renewable Energy LLC,USA0050660,16.8,36.1319,-96.0181,Waste,Gas,,,1989.0000000000002,Covanta Tulsa Renewable Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,11.091000000000001,20.980815502000798
USA,United States of America,Covanta Warren Energy,USA0010012,13.5,40.8205,-75.0112,Waste,,,,1988.0,Covanta Warren Energy Resource Co LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,2016,,,,82.739,16.859583885536356
